Index;Tweet;HS;Abusive;HS_Individual;HS_Group;HS_Religion;HS_Race;HS_Physical;HS_Gender;HS_Other;HS_Weak;HS_Moderate;HS_Strong;Tweet_Parsed;HS_predict;Abusive_predict;HS_Individual_predict;HS_Group_predict;HS_Religion_predict;HS_Race_predict;HS_Physical_predict;HS_Gender_predict;HS_Other_predict;HS_Weak_predict;HS_Moderate_predict;HS_Strong_predict
2915;Bajingan...bangsat... lo bukan siapa-siapa, kok sombong banget!!!!';1;1;1;0;0;0;0;0;1;1;0;0;bajingan bangsat kamu bukan siapa siapa  sombong banget ;1;1;1;0;0;0;0;0;1;0;0;0
2918;Banyaknya projo yang tendensius pd hal berbau islam ditambah hukum berat sebelah USER gak sadar bahwa merek rezim jd anti islam.;1;0;0;1;1;0;0;0;0;0;1;0;banyaknya promo  tendensius pada hal berbau islam ditambah hukum berat sebelah user tidak sadar bahwa merek rezim jadi anti islam ;0;0;0;0;0;0;0;0;0;0;0;0
2922;The only thing every one will remember about this #SEAGames2017 is how fuck up it really is #ShameOnYouMalaysia #Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017;0;1;0;0;0;0;0;0;0;0;0;0;the only thing every one will remember about this sea games is how fuck up it really is shame on you malaysia ;0;0;0;0;0;0;0;0;0;0;0;0
2924;USER Pokcoy ih bloon nya pacar kuuu';1;1;1;0;0;0;0;0;1;1;0;0;user pakcoy  beloon  pacar aku ;0;1;0;0;0;0;0;0;0;0;0;0
2929;Mantri berengsek..Mmmm such a strong word..but its okay if it could calm u down...;1;1;1;0;0;0;0;0;1;1;0;0;mantri berengsek  such a strong word but it is ok if it could calm kamu down ;0;1;0;0;0;0;0;0;0;0;0;0
2930;USER bahkan penganut Islam Nusantara tak pernah megecam PKI';0;0;0;0;0;0;0;0;0;0;0;0;user bahkan penganut islam nusantara tidak pernah mengecam partai komunis indonesia ;1;0;0;1;0;0;0;0;0;0;0;0
2932;Idih nanya kok terakhir emange mo modar';0;1;0;0;0;0;0;0;0;0;0;0; bertanya  terakhir memangnya mau modar ;0;0;0;0;0;0;0;0;0;0;0;0
2936;USER USER USER neng..banjir rancaekek itu tanggung jawab pemerintah pusat...karna itu jalan nasional..banyak baca noh...jangan kaya cebong..diam dikolam aja..giliran laper baru nongol...';1;1;0;1;0;0;0;0;1;0;1;0;user user user neng banjir rancaekek itu tanggung jawab pemerintah pusat karena itu jalan nasional banyak baca itu jangan kaya kecebong diam di kolam saja giliran lapar baru nongol ;1;1;0;0;0;0;0;0;1;0;0;0
2937;"MUNAFIK LO PADA. FUCK U ALL!
WE ARE ONE?
ONE ARE WE?
ARE WE ONE? -THIS IS THE BITCH EVERYONE ASK TO EXOL.

#Ã¬ÂÂÃ¬ÂÂÃ¬ÂÂÃ¬ÂÂ´_Ã«Â¯Â¿Ã«ÂÂ_Ã¬Â²Â¸
#Ã¬ÂÂÃ¬ÂÂÃ¬ÂÂÃ¬ÂÂ_Ã¬ÂÂÃ¬ÂÂ9Ã«ÂªÂ_Ã«Â¯Â¿Ã¬ÂÂ´
#EXOLBelievesInEXO9";1;1;0;1;0;0;0;0;1;0;1;0;munafik kamu pada fuck kamu all we are one one are we are we one this is the bitch everyone tanya to exol exol believe in exo ;0;1;0;0;0;0;0;0;0;0;0;0
2938;bodoh. cemburu buta macam dah kawin';0;0;0;0;0;0;0;0;0;0;0;0;bodoh cemburu buta macam sudah kawin ;0;1;0;0;0;0;0;0;0;0;0;0
2941;Pak USER sehat? Jalan-jalan Pak... Yang aktif gitu lho menebar kebaikan seperti Presiden RI. Jangan manggung di kandang terus. Ngga bosen ketemunya Fadli Zon aja?;1;0;1;0;0;0;0;0;1;1;0;0;pak user sehat jalan jalan pak  aktif begitu  menebar kebaikan seperti presiden republik indonesia jangan manggung di kandang terus tidak bosan ketemunya fadli zon saja ;0;0;0;0;0;0;0;0;0;0;0;0
2942;Btw happy not heppy,kampunganÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ;0;0;0;0;0;0;0;0;0;0;0;0;by the way happy not happy kampungan ;0;1;0;0;0;0;0;0;0;0;0;0
2943;USER USER Gw pengen denger itu bocah yg banyak ngayal +mimpi basah komentarin ulah anak horang kaya itu.. Ayo bocah USER ,USER ntu presiden kita dihina';1;0;1;0;0;0;0;1;0;1;0;0;user user aku ingin dengar itu bocah  banyak berkhayal mimpi basah komentari ulah anak orang kaya itu ayo bocah user user itu presiden kita dihina ;0;0;0;0;0;0;0;0;0;0;0;0
2948;#MataNajwaDebatJakarta topeng anda hari ini fix terbuka USER .. anda sama dgn yg mendukung anda.. BAU BUSUK;1;1;1;0;0;0;0;0;1;1;0;0; mata najwa debat jakarta topeng kamu hari ini fix terbuka user kamu sama dengan  mendukung kamu bau busuk;1;1;1;0;0;0;0;0;0;1;0;0
2950;USER Anjing menggonggong anies jalan terus;1;1;1;0;0;0;0;0;1;1;0;0;user anjing menggonggong anies jalan terus;1;1;0;0;0;0;0;0;1;0;0;0
2953;Bangsat lah yang pada kebanyakan bacot disini, fuck every single word that comes from your mouth bitch,,,,;1;1;1;0;0;0;0;0;1;1;0;0;bangsat   pada kebanyakan bacot di sini fuck every single word that comes from your mouth bitch ;0;1;0;0;0;0;0;0;0;0;0;0
2955;USER USER BABI KAU INI YHA\nMUNGKIN LAHIR DARI BANI BABI KAU INI ,\nANJING LAH KAU INI ,\n\nKau Ngomong Mentei selangkangan\nTapi MAJIKAN KAU BINI NYE SELINGKUH 7 Tahun \nItu Yg cocok Mentri selangkangan\n7 tahun Coy ,\n\nHRS kau Tuduh begitu;1;1;1;0;0;0;0;0;1;1;0;0;user user babi kamu ini  mungkin lahir dari bani babi kamu ini anjing  kamu ini kamu bicara menteri selangkangan tapi majikan kamu bini  selingkuh tahun itu  cocok menteri selangkangan tahun  harus kamu tuduh begitu;1;1;0;0;0;0;0;0;1;0;0;0
2958;"i know you dont like it. korean. so just shut the fuck up. its my interest. they even came first, before you. make my day. make me laugh.

i just hold it inside. sabar gue ini sabar. jangan sampe gue katain lo bacot bangsat bangke amat ngata2in orang banci. kaya lo paling oke aja,,,,";1;1;1;0;0;0;0;0;1;1;0;0;i know you do not like it korean so just shut the fuck up it is my interest they even came first sebelum you make my day make me laugh i just hold it inside sabar aku ini sabar jangan sampai aku ejek kamu bacot bangsat bangkai amat memaki maki orang banci kaya kamu paling oke saja ;1;1;0;0;0;0;0;0;0;0;0;0
2963;When i said 'semua cowo sama aja bangsat kabeh' and they be like 'ayah kamu juga??' I'd definitely fckn say 'YES' cuz he just dumped the fuck out of me and mum. Yikezz,,,,;0;1;0;0;0;0;0;0;0;0;0;0;when i said emua pria sama saja bangsat semua and they be like bapak kamu juga i di definetly fuck say iya because he just dumped the fuck out of me and mum yikes ;1;1;0;0;0;0;0;0;0;0;0;0
2967;"USER USER USER USER Kaum otak cingkrang demen hoax maklum junjunganya prof abal2 dan ulama yg belajar di sekolahan kafir; ; G?k ada sejarahnya nu dukung khilafah. Knp merasa minoritas ya m?u nyari simpatisan dr nu... ; Dasar wa";1;1;0;1;1;0;0;0;0;0;1;0;user user user user kaum otak cingkrang suka hoaks maklum junjungannya prof abal abal dan ulama  belajar di sekolahan kafir tidak k ada sejarahnya nu dukung khilafah kenapa merasa minoritas  sama kamu mencari simpatisan dari nu dasar wa;1;1;0;1;0;0;0;0;0;0;0;0
2975;USER USER Gw kira gw doang yang diginiin. Tahunya ada yang laen juga. Bangke emang mereka ini sinyalnya. Mau ganti telkomsel tp saya orang miskin.';1;1;0;1;0;0;0;0;1;0;1;0;user user aku kira aku saja  dibeginikan tahunnya ada  lain juga bangkai memang mereka ini sinyalnya mau ganti telkomsel tetapi saya orang miskin ;0;0;0;0;0;0;0;0;0;0;0;0
2980;USER USER USER Lah sama aja ngawur kayaknya haha, saya mah gatau arti kafir, makanya saya lebih baik diem daripada sok ngide hehehe';0;0;0;0;0;0;0;0;0;0;0;0;user user user  sama saja ngawur kayaknya  saya  tidak tahu arti kafir makanya saya lebih baik diam daripada sok memberi ide  ;1;0;1;0;0;0;0;0;0;1;0;0
2984;Kepung Kantor LBH Jakarta;1;0;0;1;0;0;0;0;1;0;0;1;kepung kantor lebih jakarta;0;0;0;0;0;0;0;0;0;0;0;0
2985;USER perek doyan di gagahin :*';0;1;0;0;0;0;0;0;0;0;0;0;user perek suka di gagahi ;0;0;0;0;0;0;0;0;0;0;0;0
2986;UNDUR UNDUR FC mah culun ngaku nya team hebat tapi lawan PERSIB aja minta di undur hahahahaha FUCK JOKODRI!';1;1;0;1;0;0;0;0;1;0;1;0;undur undur fuck  culun mengakui  tim hebat tapi lawan persib saja meminta di undur  fuck joko driyono ;0;1;0;1;0;0;0;0;0;0;1;0
2987;"Haha w ngerasa jijik sm diri w sndr stlh melihat kmbali isi dm sm mantan w dirp haha alhamdulilah udh pny pcr inrl &amp; lbh bahagia gak fana\xf0\x9f\x98\x8c[]'";0;0;0;0;0;0;0;0;0;0;0;0; aku merasa jijik sama diri aku sindir setelah melihat kembali isi direct message sama mantan aku diri  alhamdulillah sudah punya pacar inrl lebih bahagia tidak fana ;0;1;0;0;0;0;0;0;0;0;0;0
2990;"Fuck you! But fuck i miss youÃÂ°ÃÂ¸ÃÂÃÂ
-Arm12feb2k17ÃÂ¢Ã¯Â¿Â½ÃÂ¤ÃÂ°ÃÂ¸'Ã¢ÂÂ ÃÂ¢Ã¢ÂÂ¬Ã¢ÂÂ di Cinta Bangsat  https://www.facebook.com/permalink.php?story_fbid=603066366702547&id=100009975668705ÃÂÃÂ ÃÂ¢Ã¢ÂÂ¬ÃÂ¦,,,,";0;1;0;0;0;0;0;0;0;0;0;0;fuck you but fuck i miss you arm februari di cinta bangsat ;1;1;0;0;0;0;0;0;1;0;0;0
2991;USER Anti Jokowi bagi Bani Kampret itu udah jadi Rukun Iman mereka kali ye Bang... \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82';1;1;0;1;0;0;0;0;1;0;1;0;user anti jokowi bagi bani kampret itu sudah jadi rukun iman mereka kali iya bang ;1;1;0;0;0;0;0;0;1;0;1;0
2993;I don't wanna give you fuck jungkook, why your voice look so hot, bangsat emang jungkook,,,,;0;1;0;0;0;0;0;0;0;0;0;0;i do not ingin give you fuck jungkook kenapa your suara look so hot bangsat memang jungkook ;1;1;0;0;0;0;0;0;1;0;0;0
2994;"Orang yg suka merusak generasi muda adalah manusia ateis atau komunis.; #2019GantiPresiden";0;0;0;0;0;0;0;0;0;0;0;0;orang  suka merusak generasi muda adalah manusia ateis atau komunis ganti presiden;1;0;0;0;0;0;0;0;1;0;0;0
2995;"Then the very next minute they're the one shouting,
""Darah kafir halal! Cina kafir! Gantung! Bunuh!""

Hypocrites at its best.";1;1;0;1;1;1;0;0;0;0;0;1;then the sangat next minute they are the one shouting darah kafir halal cina kafir gantung bunuh hypocrites at it is best ;0;1;0;0;0;0;0;0;0;0;0;0
2996;"USER USER taman rezim skrg di 2019; rakyat sudah muak; #2019GantiPresiden";1;0;0;1;0;0;0;0;1;0;1;0;user user taman rezim sekarang di rakyat sudah muak ganti presiden;1;0;1;0;0;0;0;0;1;1;0;0
2998;Wow..gerakan #2019GantiPresiden MENDUNIA...spanduk beredar d Turki ,Jepang,Jerman,Inggris..;0;0;0;0;0;0;0;0;0;0;0;0; gerakan ganti presiden mendunia spanduk beredar di turki jepang jerman inggris ;1;0;0;0;0;0;0;0;1;0;0;0
3002;USER USER USER USER USER USER USER USER USER USER USER USER USER Daripada kau Bodat KOMUNIS TOLOL';1;1;1;0;0;1;0;0;0;1;0;0;user user user user user user user user user user user user user daripada kamu monyet komunis tolol ;1;1;1;0;0;0;0;0;1;1;0;0
3004;batalkan pelantikan anies, angkat soemarsono jd PLT gubernur cc USER;1;0;1;0;0;0;0;0;1;1;0;0;batalkan pelantikan anies angkat soemarsono jadi plt gubernur cc user;0;0;0;0;0;0;0;0;1;0;0;0
3006;USER USER Cina cuma jadi benalu nkri \xf0\x9f\x90\xb7\xf0\x9f\x90\xb7\xf0\x9f\x90\xb7';1;1;0;1;0;1;0;0;0;0;1;0;user user cina hanya jadi benalu negara kesatuan republik indonesia ;1;0;0;1;0;1;0;0;0;0;0;1
3008;"Jadi ingat...sama yang gak nemui rakyatnya....; #2019GantiPresiden;";1;0;1;0;0;0;0;0;1;1;0;0;jadi ingat sama  tidak menemui rakyatnya ganti presiden ;1;0;0;0;0;0;0;0;1;0;0;0
3009;"Casual Malaysia is a bunch of a retard ppl. #ShameOnYouMalaysia
2 v 20 ?
Fuck you dumbass. Country of Giveaway.";1;1;0;1;0;0;0;0;1;0;1;0;casual malaysia is a bunch of a retard people shame on you malaysia v fuck you dumbass country of giveaway ;1;1;0;0;0;0;0;0;1;0;0;0
3011;"Negara terjerat utang, tapi kebijakan malah boros. ; ; #2019GantiPresiden #2019PresidenBaru; ; .; ; Pemerintah Anggarkan Rp 300 M untuk Gaji Dosen Asing";1;0;0;1;0;0;0;0;1;0;1;0;negara terjerat utang tapi kebijakan malah boros ganti presiden presiden baru pemerintah anggarkan rupiah sama untuk gaji dosen asing;1;0;1;0;0;0;0;0;1;0;0;0
3013;Any Malaysians here? Hope you know what other countries think and ever never offer to be host againÃ°ÂÂÂ #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;any malaysians here hope you know apa other countries think and ever never offer to be host again shame on you malaysia;0;0;0;1;0;0;0;0;1;0;0;0
3014;"USER Membenci yg membit'ah-kan ego, apakah tendensius ego yg alergi ke-arab2an juga tercover dalam kafir mbah? Lalu siapakah yg tertawa,,""";1;1;1;0;1;0;0;0;0;1;0;0;user membenci  membit   bego apakah tendensius bego  alergi ke arab araban juga terkover dalam kafir mbah lalu siapakah  tertawa ;1;1;0;0;0;0;0;0;0;0;0;0
3019;USER USER USER USER USER USER USER Iya, tp apakah Islam mengusik,? Tp namanya juga cebong, gak rese gak asik\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa';1;1;0;1;0;0;0;0;1;0;1;0;user user user user user user user iya tetapi apakah islam mengusik tetapi namanya juga kecebong tidak resek tidak asyik ;1;1;0;0;0;0;0;0;1;0;0;0
3023;USER makasih maho';0;1;0;0;0;0;0;0;0;0;0;0;user terima kasih manusia homo ;1;1;1;0;0;0;0;1;0;1;0;0
3024;USER USER Selain karena kesalahan membawa ayat agama tp Ahok juga tidak pernah spesifik bilang ulama, tp kenapa juga dituduhkan menghina ulama juga? Mohon pencerahan.;0;0;0;0;0;0;0;0;0;0;0;0;user user selain karena kesalahan membawa ayat agama tetapi ahok juga tidak pernah spesifik bilang ulama tetapi kenapa juga dituduhkan menghina ulama juga mohon pencerahan ;1;0;1;0;0;0;0;0;0;0;0;0
3025;USER USER USER H h h pikiran org bego itu ,di kira bisa asal nyetak ,bisa inflasi negara...#anak buah kanjeng dimas';1;1;1;0;0;0;0;0;1;1;0;0;user user user h h h pikiran orang bego itu di kira bisa asal mencetak bisa inflasi negara anak buah kanjeng dimas ;1;1;0;0;0;0;0;0;1;0;0;0
3027;Bullshit, Presiden for all what?? presiden for his community, yes but not for all, look at whats happened to the Indonesian majority during 2014 to 2019.;1;1;1;0;0;0;0;0;1;1;0;0;bullshit presiden for all apa presiden for his community iya but not for all look at apa happened to the indonesian mayoritas during to ;0;1;0;0;0;0;0;0;0;0;0;0
3028;"Because that King never know where direction his people will get into? Because believes like ""The Way"", such Indonesia? democracy but anti democracy? the most censorship, many mass killing never touched by law";1;0;0;1;0;0;0;0;1;0;1;0;because that raja never know where direction his people will get into because believes like the way such indonesia democracy but anti democracy the paling censorship many mass killing never touched by law;0;0;0;0;0;0;0;0;0;0;0;0
3032;USER Semoga ente di laknat Allah karena merusak islam dari dalam..;1;0;1;0;1;0;0;0;0;1;0;0;user semoga kamu di laknat allah karena merusak islam dari dalam ;0;0;0;0;0;0;0;0;0;0;0;0
3035;USER USER USER USER USER Lo dongok ya? Kata kata kok yg di dukung Prabowo?? Itu tanya cong.. bukan menyerang.. hadehhh dasar banci lo yakk';1;1;1;0;0;0;0;1;0;1;0;0;user user user user user kamu dungu  kata kata   di dukung prabowo itu tanya cong bukan menyerang  dasar banci kamu  ;1;1;1;0;0;0;0;1;1;1;0;0
3044;"I believe it, but they are is a fu*king people  USER: Bangsa Yahudi Pemilik IQ Tertinggi di Dunia  http://republika.co.id/r/mqzl49ÃÂ """;1;1;0;1;1;0;0;0;0;0;1;0;i believe it but they are is a fuck raja people user bangsa yahudi pemilik intelligence quotient tertinggi di dunia ;0;1;0;0;0;0;0;0;0;0;0;0
3045;USER USER BODOH\nMengikuti bukan berarti soal tampilan bro\nTapi sifat Kasih Kristus.\nBukan harus pakai daster rambut gondrong jenggot bandot.';1;1;1;0;1;0;1;0;0;1;0;0;user user bodoh mengikuti bukan berarti soal tampilan bro tapi sifat kasih kristus bukan harus pakai daster rambut gondrong jenggot bandot ;0;1;0;0;0;0;0;0;0;0;0;0
3048;bikin rusuh negara supaya perusahaan tambang asing bisa masuk;1;0;1;0;0;0;0;0;1;1;0;0;buat rusuh negara supaya perusahaan tambang asing bisa masuk;0;0;0;0;0;0;0;0;0;0;0;0
3050;USER USER Si USER emang dungu tak bertepi. Sampah plastik yg dibahas bu USER , eh dia nyamber soal hankam. Bang fahri, after 2019 jd nelayan aja dah, soalnya sudah pasti anda gak bisa maju jd caleg independen.';1;1;1;0;0;0;0;0;1;1;0;0;user user  user memang dungu tidak bertepi sampah plastik  dibahas bu user  dia menyambar soal pertahanan dan keamanan bang fahri after jadi nelayan saja sudah soalnya sudah pasti kamu tidak bisa maju jadi calon legislatif bebas ;1;1;0;0;0;0;0;0;1;0;0;0
3051;"But you are cheater LOLÃ°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ
#Ã Â¸ÂÃ Â¸ÂµÃ Â¹ÂÃ Â¸ÂÃ Â¸Â¡Ã Â¸ÂªÃ Â¹Â2017 #ShameOnYouMalaysia  pic.twitter.com/e3LfPA0uIS";1;0;0;1;0;0;0;0;1;0;1;0;but you are cheater  shame on you malaysia ;0;0;0;0;0;0;0;0;0;0;0;0
3052;masy sudah tidak membutuhkan DPR bahkan justru tersa membebani rakyat dan negara URL;1;0;0;1;0;0;0;0;1;0;1;0;masyarakat sudah tidak membutuhkan dewan perwakilan rakyat bahkan justru terasa membebani rakyat dan negara url;1;0;0;0;0;0;0;0;1;0;0;0
3053;i voted for his rival, but guys please stop this . this is way insane .  #PrabowoGila;1;1;1;0;0;0;0;0;1;1;0;0;i voted for his rival but guys please stop this this is way insane prabowo gila;0;1;0;0;0;0;0;0;0;0;0;0
3062;Ahok: Masih Perlu Diskusi untuk Terapkan Sistem Ganjil-Genap;0;0;0;0;0;0;0;0;0;0;0;0;ahok masih perlu diskusi untuk terapkan sistem ganjil genap;1;0;1;0;0;0;0;0;1;0;0;0
3063;USER PARTAI KORUPSI SAPI......goblog...';1;1;0;1;0;0;0;0;1;0;1;0;user partai korupsi sapi goblok ;1;1;0;1;0;0;0;0;1;0;0;0
3065;DPR as a Service';0;0;0;0;0;0;0;0;0;0;0;0;dewan perwakilan rakyat as a service ;1;0;0;1;0;0;0;0;1;0;0;0
3069;RT USER: Bolehkah rindu pada yang kau sebut bajingan sekalipun?';0;1;0;0;0;0;0;0;0;0;0;0;rt user bolehkah rindu pada  kamu sebut bajingan sekalipun ;1;1;1;0;0;0;0;0;0;0;0;0
3070;Bullshit! Tuh UU KPK pada diem, trus skrg tunda? Dibatalin!!!! They got voted and paid for their trials and errors and insensitivity and acting like a Ã°ÂÂ¤Â¡Ã°ÂÂÂ;1;1;0;1;0;0;0;0;1;0;1;0;bullshit itu undang undang komisi pemberantasan korupsi pada diam terus sekarang tunda dibatalkan they got voted and paid for their trials and errors and insensitivity and acting like a ;1;1;0;0;0;0;0;0;1;0;0;0
3071;ardhito ardhito tai anjing. EveRyThing Is ABout LOoks. Kontol;1;1;1;0;0;0;0;0;1;1;0;0;ardhito ardhito tai anjing everything is about looks kontol;0;1;0;0;0;0;0;0;0;0;0;0
3072;USER USER Apa mentang2 didanai kafir?\nApa mentang2 aparat pro?';1;1;1;0;1;0;0;0;0;1;0;0;user user apa mentang mentang didanai kafir apa mentang mentang aparat pro ;0;1;0;0;0;0;0;0;0;0;0;0
3074;USER Jijik apa ni hahahahahaahahha kau kena ingat Nor hahahahahaahabababBa tempat kau buat karipap kat dapur sana bukan tepi queen';0;0;0;0;0;0;0;0;0;0;0;0;user jijik apa nih  kamu kena ingat nor  tempat kamu buat karipap kat dapur sana bukan tepi queen ;1;1;0;0;0;0;0;0;0;0;0;0
3078;beneran sinting itu orang huf';1;1;1;0;0;0;1;0;0;1;0;0;benaran sinting itu orang  ;0;1;0;0;0;0;0;0;0;0;0;0
3080;USER USER USER Makanya cebong ber IQ200 sekolam, karena gak bisa bedain fakta dengan provokasi, gak bisa bedain fakta dgn fitnah';1;1;1;0;0;0;0;0;1;1;0;0;user user user makanya kecebong ber iq sekolam karena tidak bisa bedakan fakta dengan provokasi tidak bisa bedakan fakta dengan fitnah ;1;1;0;1;0;0;0;0;1;0;1;0
3082;USER USER Emang dasar kecoa goblog! Ngambil uang simpanan dibank dan dikelola bank tanpa seizin yg nabung koq dibilang maling';1;1;1;0;0;0;0;0;1;1;0;0;user user memang dasar kecoak goblok mengambil duit simpanan di bank dan dikelola bank tanpa atas izin  menabung  dibilang maling ;1;1;0;0;0;0;0;0;0;0;0;0
3083;Booo malaysia you don't deserve it. A lot of controversies on your gold medals #ShameOnYouMalaysia;1;0;0;1;0;0;0;0;1;0;1;0;boo malaysia you do not deserve it a lot of controversies on your gold medals shame on you malaysia;0;0;0;0;0;0;0;0;0;0;0;0
3084;USER Cina Senang Indonesia Susah........candaan si encek pendiri CSIS Harry tjan silalahi di thn 80 an;1;0;0;1;0;1;0;0;0;0;1;0;user cina senang indonesia susah candaan  encek pendiri csis harry tjan silalahi di tahun an;0;0;0;1;0;0;0;0;0;0;0;0
3085;RT USER USER brati yg milih anies sandi goblok komau dikadalin saracen jelas jelas bajingan kok .. kenak loe ya;1;1;0;1;0;0;0;0;1;0;1;0;rt user user berarti  memilih anies sandi goblok  mau dikadali saracen jelas jelas bajingan  kenak kamu ;1;1;1;0;0;0;0;0;1;1;0;0
3094; USER she lives in sby? yeah if I'm bullshit, then what?haha if you aren't bullshit, can you proof that? You had a relationship with her;0;1;0;0;0;0;0;0;0;0;0;0; user she lives in susilo bambang yudhoyono  if i sama bullshit then apa  if you are not bullshit can you proof that you had a relationship dengan her;1;1;0;0;0;0;0;0;1;0;0;0
3098;USER Survey dimana ??? Hahaahhaha \nRespondennya cebong, kodok, kamfret x yaa...';1;1;0;1;0;0;0;0;1;0;1;0;user survei dimana  respondennya kecebong kodok kampret x  ;1;1;0;0;0;0;0;0;1;0;0;0
3100;RT USER paham kan hukum menuduh pelacur (S. An-Nur)?Begini ini islam apa kafir? Ini tugas ulama. Bkn mlh mengompori;1;0;1;0;1;0;0;0;0;1;0;0;rt user paham  hukum menuduh pelacur si an nur begini ini islam apa kafir ini tugas ulama bukan malah mengompori;0;0;0;0;0;0;0;0;0;0;0;0
3101;"We NEVER, NOTE IT MY WORDS ""N E V E R"" DRAGGED YOUR IDOLS IN THIS MESSED. WE TALKED ABOUT LIGHTSTICK COLOR, WE DEFENDED WHATS OURS. BUT BECAUSE YOU HAVE NO RELEVANT ARGUMENTS AGAINST US, THIS OUT!! CLASSIC!! KAMPUNGAN CARA LO!! PAKE BILANG ADA YG FITNAH!!";1;1;1;0;0;0;0;0;1;1;0;0;we never note it my kata dan e v e r dragged your idols in this messed we talked about lightstick color we defended apa ours but because you have no relevant arguments against us this out classic kampungan cara kamu pakai bilang ada  fitnah ;0;1;0;0;0;0;0;0;0;0;0;0
3102;USER USER Bego ah budek \xf0\x9f\x98\x91';1;1;1;0;0;0;1;0;0;1;0;0;user user bego  budek ;1;1;1;0;0;0;0;0;1;1;0;0
3105;Usai Dibebaskan Pengadilan Ust. Alfian Tanjung Langsung Ditangkap Lagi. Dimana keadilan? URL URL;1;0;1;0;0;0;0;0;1;1;0;0;usai dibebaskan pengadilan ustaz alfian tanjung langsung ditangkap lagi dimana keadilan url url;0;0;0;0;0;0;0;0;0;0;0;0
3116;USER Mungkin masih banyak masyarakat tionghoa yg lebih pancasialis dr pada wong jowo cm nggak terekpos aja, contoh nyata pak kwik ekonom dan ustadz felix siauw \xf0\x9f\x98\x85';1;0;0;1;0;1;0;0;0;0;1;0;user mungkin masih banyak masyarakat tionghoa  lebih pancasialis dari pada orang jawa cuma tidak terekspos saja contoh nyata pak kwik ekonom dan ustaz felix siauw ;0;0;0;0;0;0;0;0;0;0;0;0
3118;USER Sama seperti indonesia harus ada perubahan caranya #2019GantiPresiden;0;0;0;0;0;0;0;0;0;0;0;0;user sama seperti indonesia harus ada perubahan caranya ganti presiden;1;0;0;0;0;0;0;0;1;0;0;0
3121;why don't you say to all of them that you're not a liar? just say it louder and prove them wrong.;0;0;0;0;0;0;0;0;0;0;0;0;kenapa do not you say to all of them that you are not a liar just say it louder and prove them salah ;0;0;0;0;0;0;0;0;1;0;0;0
3123;Takut sekali rezim ini sm #2019GantiPresiden Smp dselidiki kya jatuhnya helikopter pngangkut warga china;1;0;0;1;0;0;0;0;1;0;1;0;takut sekali rezim ini sama ganti presiden sampai diselidiki seperti jatuhnya helikopter pengangkut warga cina;1;0;0;0;0;0;0;0;1;0;0;0
3125;USER USER di situlah tidak adilnya kelen.. negra republik cebong dimana yang hoax maaih di kejar';1;1;1;0;0;0;0;0;1;1;0;0;user user di situlah tidak adilnya kalian negara republik kecebong dimana  hoaks masih di kejar ;1;1;0;1;0;0;0;0;1;0;1;0
3127;Belajarlah dari timor leste..karena pribumi bukan lagi pemilik kedaulatan timor leste etnis cina pengkhianat perompak ahok;1;1;0;1;0;1;0;0;0;0;1;0;belajarlah dari timor leste karena pribumi bukan lagi pemilik kedaulatan timor leste etnis cina penghianat perompak ahok;1;0;1;0;0;1;0;0;0;0;0;0
3128;Ulama abal2 itu gk kan pernah puas sbelom misi mereka tercapai tuk lengserkan Jokowi & naekin si wowo.kasus ahok itu cuma perantara doang.;1;0;1;0;0;0;0;0;1;1;0;0;ulama abal abal itu tidak  pernah puas sebelum misi mereka tercapai untuk lengserkan jokowi naikan  wowo kasus ahok itu hanya perantara saja ;1;0;1;0;0;0;0;0;1;0;0;0
3129;"USER Oohhh... itu kaos yg rencana ditukar pake KTP ya?; #2019GantiPresiden";1;0;1;0;0;0;0;0;1;1;0;0;user oohhh itu kaos  rencana ditukar pakai kartu tanda penduduk  ganti presiden;1;0;0;0;0;0;0;0;1;0;0;0
3130;"Indonesia's  USER must face reality and accept DEFEAT. AGAIN Ã°ÂÂÂ­

GUE YAKIN WOWO NANGIS DARAH BACA BERITA INI. ENJOY THAT SHIT LOOSER!Ã°ÂÂÂ­
#KalahKokMauMakar
#prabowogila  pic.twitter.com/RnRl7qmgLR";1;1;1;0;0;0;0;0;1;1;0;0;indonesia user must face realita and accept defeat again aku yakin wowo menangis darah baca berita ini enjoy that shit looser kalah  mau makar prabowo gila ;1;1;0;0;0;0;0;0;1;0;0;0
3133;Nak cari angle pintu ??? The fuck just take your fuckin hand then open it takyah nak kira kira lah bangsat,,,,;1;1;1;0;0;0;0;0;1;1;0;0;nak cari angle pintu the fuck just take your fuck hand then open it takyah nak kira kira  bangsat ;0;1;0;0;0;0;0;0;0;0;0;0
